case_id,case_start_time,n_events,outcome_activity,outcome_position,target,eligible_k10
Application_971131336,2016-08-07 15:00:08.278000+00:00,37,A_Pending,36,1,True
Application_971158179,2016-09-27 16:04:07.197000+00:00,56,A_Pending,54,1,True
Application_971189992,2016-04-16 12:00:14.894000+00:00,41,A_Pending,40,1,True
Application_97127623,2016-07-12 13:39:10.847000+00:00,26,A_Denied,24,0,True
Application_971306755,2016-01-18 13:23:29.995000+00:00,18,A_Cancelled,16,0,True
Application_971318597,2016-11-10 10:09:37.153000+00:00,32,A_Pending,31,1,True
Application_971321099,2016-09-04 20:21:18.306000+00:00,53,A_Cancelled,50,0,True
Application_971436157,2016-09-21 06:46:13.423000+00:00,33,A_Pending,32,1,True
Application_971453594,2016-09-19 09:13:03.326000+00:00,35,A_Pending,34,1,True
Application_971475658,2016-10-12 20:01:14.045000+00:00,36,A_Pending,35,1,True
Application_971509212,2016-08-03 10:46:34.708000+00:00,29,A_Pending,27,1,True
Application_971536653,2016-09-08 06:25:09.415000+00:00,46,A_Denied,44,0,True
Application_971574118,2016-08-01 14:25:34.650000+00:00,30,A_Pending,29,1,True
Application_971594478,2016-10-27 08:04:49.985000+00:00,81,A_Pending,80,1,True
Application_971758744,2016-03-30 08:41:39.553000+00:00,25,A_Denied,23,0,True
Application_971830733,2016-08-04 18:37:57.316000+00:00,21,A_Cancelled,19,0,True
Application_971906635,2016-10-05 08:34:09.626000+00:00,30,A_Denied,28,0,True
Application_971975107,2016-06-29 14:38:26.291000+00:00,21,A_Cancelled,19,0,True
Application_971994596,2016-03-03 02:00:13.645000+00:00,25,A_Cancelled,23,0,True
Application_972029869,2016-02-21 17:27:19.066000+00:00,21,A_Cancelled,19,0,True
Application_972042414,2016-07-11 09:46:45.224000+00:00,24,A_Cancelled,21,0,True
Application_972243354,2016-02-08 16:05:21.468000+00:00,22,A_Pending,21,1,True
Application_972266787,2016-02-09 15:00:20.609000+00:00,37,A_Denied,35,0,True
Application_972313681,2016-09-13 09:07:07.838000+00:00,37,A_Pending,36,1,True
Application_972332974,2016-02-26 13:39:22.001000+00:00,36,A_Pending,35,1,True
Application_972369663,2016-05-02 09:22:22.552000+00:00,21,A_Cancelled,19,0,True
Application_972388617,2016-10-24 18:20:24.374000+00:00,38,A_Cancelled,36,0,True
Application_97239157,2016-10-10 12:14:20.124000+00:00,53,A_Pending,51,1,True
Application_972407424,2016-10-15 10:43:42.522000+00:00,32,A_Pending,31,1,True
Application_972486124,2016-10-25 08:23:08.969000+00:00,57,A_Denied,55,0,True
Application_972570563,2016-10-07 20:15:25.724000+00:00,52,A_Pending,50,1,True
Application_972571109,2016-07-18 17:45:47.879000+00:00,48,A_Pending,46,1,True
Application_972625713,2016-11-07 12:03:10.731000+00:00,33,A_Pending,32,1,True
Application_972636630,2016-11-23 13:20:39.954000+00:00,41,A_Pending,40,1,True
Application_972709132,2016-07-07 07:50:31.671000+00:00,23,A_Cancelled,21,0,True
Application_97275566,2016-11-02 13:57:20.463000+00:00,43,A_Pending,42,1,True
Application_972938507,2016-01-04 20:08:31.768000+00:00,40,A_Pending,38,1,True
Application_973075457,2016-10-26 13:54:14.699000+00:00,49,A_Pending,48,1,True
Application_973145257,2016-09-09 15:06:57.871000+00:00,28,A_Pending,27,1,True
Application_973187266,2016-09-17 05:08:51.129000+00:00,22,A_Cancelled,20,0,True
Application_973398039,2016-10-26 11:36:00.372000+00:00,47,A_Pending,46,1,True
Application_973468393,2016-09-17 12:01:38.911000+00:00,26,A_Pending,25,1,True
Application_973484305,2016-06-03 14:37:50.933000+00:00,59,A_Pending,58,1,True
Application_973484486,2016-04-02 14:57:24.494000+00:00,45,A_Pending,44,1,True
Application_973645066,2016-12-10 09:10:07.653000+00:00,41,A_Pending,40,1,True
Application_973750778,2016-11-19 22:04:43.363000+00:00,33,A_Cancelled,31,0,True
Application_973851961,2016-12-01 08:26:31.031000+00:00,18,A_Cancelled,16,0,True
Application_973860151,2016-09-26 09:04:12.548000+00:00,27,A_Cancelled,25,0,True
Application_973866535,2016-09-05 10:07:53.683000+00:00,37,A_Pending,35,1,True
Application_973884952,2016-07-16 08:23:41.792000+00:00,35,A_Pending,34,1,True
Application_974086831,2016-07-27 07:11:06.560000+00:00,53,A_Pending,52,1,True
Application_974129121,2016-05-30 19:38:43.848000+00:00,37,A_Pending,35,1,True
Application_974215457,2016-06-20 19:15:30.153000+00:00,24,A_Cancelled,22,0,True
Application_974274445,2016-04-30 12:58:21.210000+00:00,47,A_Pending,46,1,True
Application_974307330,2016-09-26 11:15:35.321000+00:00,32,A_Pending,31,1,True
Application_974380976,2016-10-24 20:52:44.357000+00:00,43,A_Pending,42,1,True
Application_974447995,2016-03-07 08:07:13.830000+00:00,33,A_Denied,31,0,True
Application_974485148,2016-10-29 11:12:50.552000+00:00,65,A_Cancelled,62,0,True
Application_974496611,2016-02-07 20:49:02.626000+00:00,49,A_Pending,48,1,True
Application_974575173,2016-12-05 11:40:11.418000+00:00,111,A_Pending,109,1,True
Application_974745269,2016-04-10 08:59:22.441000+00:00,70,A_Cancelled,68,0,True
Application_97480244,2016-10-24 09:23:39.798000+00:00,18,A_Cancelled,16,0,True
Application_974806669,2016-09-21 15:40:02.707000+00:00,37,A_Pending,36,1,True
Application_974860050,2016-01-13 10:23:40.750000+00:00,28,A_Pending,26,1,True
Application_974868974,2016-05-18 12:14:45.347000+00:00,29,A_Denied,27,0,True
Application_974914570,2016-04-25 16:23:04.100000+00:00,36,A_Pending,35,1,True
Application_97494529,2016-11-20 15:21:58.279000+00:00,39,A_Pending,38,1,True
Application_975055026,2016-06-29 14:29:54.945000+00:00,35,A_Pending,34,1,True
Application_975248544,2016-06-30 11:04:01.350000+00:00,39,A_Denied,37,0,True
Application_975264140,2016-08-15 18:29:25.016000+00:00,21,A_Cancelled,19,0,True
Application_975277732,2016-01-19 21:58:14.808000+00:00,50,A_Pending,48,1,True
Application_97529474,2016-01-27 22:58:55.959000+00:00,37,A_Denied,35,0,True
Application_975414344,2016-03-22 17:02:45.948000+00:00,25,A_Cancelled,23,0,True
Application_975508440,2016-07-01 09:17:09.614000+00:00,29,A_Pending,28,1,True
Application_975545550,2016-05-25 08:28:38.987000+00:00,53,A_Pending,52,1,True
Application_975739122,2016-06-01 08:06:23.188000+00:00,46,A_Pending,45,1,True
Application_975756921,2016-03-19 20:22:37.107000+00:00,74,A_Pending,73,1,True
Application_975830076,2016-07-23 07:55:26.004000+00:00,28,A_Denied,26,0,True
Application_975946794,2016-11-11 08:25:54.306000+00:00,29,A_Pending,27,1,True
Application_976227600,2016-10-23 21:51:23.010000+00:00,44,A_Pending,43,1,True
Application_976276424,2016-09-20 06:43:10.766000+00:00,26,A_Cancelled,24,0,True
Application_976319704,2016-04-11 12:57:36.161000+00:00,47,A_Pending,43,1,True
Application_976343211,2016-07-01 11:54:19.380000+00:00,19,A_Cancelled,17,0,True
Application_976453500,2016-10-26 16:39:23.598000+00:00,18,A_Cancelled,16,0,True
Application_976522950,2016-11-21 11:35:56.179000+00:00,39,A_Pending,38,1,True
Application_976534661,2016-08-07 17:40:39.451000+00:00,24,A_Cancelled,22,0,True
Application_976551022,2016-07-25 09:39:34.233000+00:00,44,A_Pending,43,1,True
Application_976570410,2016-07-06 07:58:24.880000+00:00,27,A_Cancelled,24,0,True
Application_976703684,2016-02-05 10:14:36.466000+00:00,31,A_Cancelled,29,0,True
Application_976716523,2016-08-30 11:31:56.095000+00:00,23,A_Cancelled,21,0,True
Application_976745820,2016-06-07 17:29:34.655000+00:00,54,A_Cancelled,52,0,True
Application_976964340,2016-07-29 07:17:24.517000+00:00,24,A_Pending,23,1,True
Application_977223897,2016-06-13 08:03:27.923000+00:00,53,A_Denied,50,0,True
Application_977257239,2016-01-29 11:16:23.254000+00:00,31,A_Denied,29,0,True
Application_977259081,2016-04-04 16:59:51.886000+00:00,22,A_Cancelled,20,0,True
Application_977273044,2016-10-20 20:31:19.683000+00:00,45,A_Pending,44,1,True
Application_977351057,2016-03-30 16:39:26.010000+00:00,43,A_Pending,42,1,True
Application_977404337,2016-12-18 19:57:23.560000+00:00,21,A_Cancelled,19,0,True
Application_977470348,2016-04-07 11:26:03.827000+00:00,22,A_Pending,21,1,True
Application_977532214,2016-06-18 12:06:10.759000+00:00,24,A_Pending,23,1,True
Application_977598681,2016-06-20 19:33:42.107000+00:00,41,A_Pending,40,1,True
Application_977664146,2016-08-13 17:31:52.114000+00:00,27,A_Pending,26,1,True
Application_977695424,2016-11-24 15:37:48.320000+00:00,28,A_Pending,27,1,True
Application_977769100,2016-04-13 07:19:42.696000+00:00,18,A_Cancelled,16,0,True
Application_977974864,2016-11-10 08:29:55.100000+00:00,56,A_Denied,54,0,True
Application_978016195,2016-10-26 13:40:00.237000+00:00,22,A_Pending,21,1,True
Application_978031084,2016-09-16 07:49:24.292000+00:00,52,A_Pending,48,1,True
Application_978087299,2016-07-19 16:37:03.892000+00:00,52,A_Denied,50,0,True
Application_978200426,2016-11-28 10:05:51.457000+00:00,23,A_Pending,22,1,True
Application_978243781,2016-03-21 09:50:39.858000+00:00,22,A_Pending,21,1,True
Application_978274104,2016-10-18 13:11:55.740000+00:00,27,A_Pending,26,1,True
Application_978279321,2016-10-11 12:13:09.721000+00:00,61,A_Pending,59,1,True
Application_978461598,2016-01-18 09:53:38.171000+00:00,22,A_Cancelled,20,0,True
Application_978512250,2016-12-09 10:15:09.003000+00:00,37,A_Denied,35,0,True
Application_978586089,2016-05-10 08:58:06.880000+00:00,72,A_Pending,71,1,True
Application_978702861,2016-08-08 13:06:27.434000+00:00,32,A_Pending,29,1,True
Application_978757162,2016-05-11 14:31:34.727000+00:00,23,A_Cancelled,21,0,True
Application_978787861,2016-10-30 09:28:37.231000+00:00,37,A_Pending,36,1,True
Application_978797398,2016-01-14 13:47:20.169000+00:00,20,A_Cancelled,18,0,True
Application_978882619,2016-03-17 19:07:25.209000+00:00,28,A_Pending,27,1,True
Application_978903425,2016-08-08 17:32:08.438000+00:00,21,A_Cancelled,19,0,True
Application_978932694,2016-08-19 14:21:55.440000+00:00,29,A_Pending,28,1,True
Application_978933800,2016-06-07 16:00:03.591000+00:00,73,A_Pending,70,1,True
Application_978946302,2016-05-03 17:21:27.495000+00:00,73,A_Cancelled,72,0,True
Application_979102055,2016-10-18 15:06:11.841000+00:00,32,A_Pending,30,1,True
Application_979127095,2016-01-29 10:59:18.916000+00:00,26,A_Cancelled,22,0,True
Application_979185640,2016-11-04 11:53:34.689000+00:00,39,A_Denied,36,0,True
Application_979364590,2016-07-12 14:41:32.693000+00:00,44,A_Pending,42,1,True
Application_979440358,2016-07-01 14:26:10.993000+00:00,39,A_Cancelled,36,0,True
Application_979490401,2016-02-25 10:33:21.649000+00:00,38,A_Pending,37,1,True
Application_979607013,2016-04-05 11:58:14.247000+00:00,33,A_Pending,32,1,True
Application_979814684,2016-11-07 16:46:39.248000+00:00,26,A_Cancelled,23,0,True
Application_979922606,2016-06-02 08:03:51.267000+00:00,41,A_Pending,40,1,True
Application_979960086,2016-04-06 19:48:15.437000+00:00,43,A_Pending,42,1,True
Application_979974800,2016-02-08 16:55:40.454000+00:00,22,A_Cancelled,20,0,True
Application_98002498,2016-08-28 07:52:44.987000+00:00,37,A_Pending,36,1,True
Application_980170204,2016-06-03 19:28:05.113000+00:00,51,A_Pending,50,1,True
Application_980495316,2016-01-02 13:03:23.652000+00:00,51,A_Pending,50,1,True
Application_980527052,2016-03-13 11:08:37.176000+00:00,38,A_Pending,37,1,True
Application_980593207,2016-12-12 19:34:56.465000+00:00,26,A_Pending,25,1,True
Application_980651039,2016-02-06 18:33:12.574000+00:00,29,A_Pending,28,1,True
Application_980696491,2016-04-07 13:21:43.572000+00:00,52,A_Pending,51,1,True
Application_980700134,2016-12-09 15:28:02.541000+00:00,34,A_Pending,33,1,True
Application_98076320,2016-03-14 08:41:55.684000+00:00,31,A_Pending,30,1,True
Application_981045818,2016-12-20 20:36:18.122000+00:00,42,A_Pending,41,1,True
Application_981057308,2016-08-30 11:16:18.824000+00:00,39,A_Denied,37,0,True
Application_981075543,2016-03-28 17:28:35.595000+00:00,41,A_Pending,40,1,True
Application_98120414,2016-05-25 11:13:45.071000+00:00,76,A_Pending,74,1,True
Application_981269003,2016-02-26 14:57:05.290000+00:00,27,A_Pending,26,1,True
Application_981296873,2016-07-08 18:44:27.202000+00:00,47,A_Denied,44,0,True
Application_981378347,2016-09-13 19:14:01.270000+00:00,26,A_Cancelled,23,0,True
Application_981465623,2016-11-13 18:48:06.901000+00:00,46,A_Pending,45,1,True
Application_981497061,2016-02-14 11:23:40.781000+00:00,25,A_Cancelled,22,0,True
Application_981517804,2016-06-20 18:10:06.431000+00:00,45,A_Pending,44,1,True
Application_981616682,2016-02-03 12:06:55.867000+00:00,23,A_Cancelled,21,0,True
Application_981666430,2016-07-11 20:32:44.717000+00:00,61,A_Pending,58,1,True
Application_981705597,2016-11-11 08:46:19.839000+00:00,39,A_Pending,38,1,True
Application_981780685,2016-02-29 09:41:49.453000+00:00,18,A_Cancelled,16,0,True
Application_981860735,2016-08-19 08:18:27.840000+00:00,48,A_Pending,47,1,True
Application_981883380,2016-05-04 13:14:08.802000+00:00,22,A_Cancelled,20,0,True
Application_981899371,2016-04-04 14:06:49.914000+00:00,35,A_Pending,34,1,True
Application_981920582,2016-07-18 13:36:53.829000+00:00,26,A_Pending,25,1,True
Application_981954059,2016-10-22 11:38:13.410000+00:00,18,A_Cancelled,16,0,True
Application_981962438,2016-02-16 17:29:20.575000+00:00,34,A_Denied,32,0,True
Application_981969053,2016-03-29 12:44:52.457000+00:00,18,A_Cancelled,16,0,True
Application_98204416,2016-01-22 13:52:52.667000+00:00,69,A_Pending,66,1,True
Application_982136058,2016-12-09 09:19:46.499000+00:00,60,A_Pending,59,1,True
Application_982233015,2016-02-20 15:16:07.075000+00:00,35,A_Pending,34,1,True
Application_982338727,2016-10-18 20:27:05.643000+00:00,41,A_Pending,40,1,True
Application_982652431,2016-06-13 14:37:20.574000+00:00,16,A_Cancelled,14,0,True
Application_982697253,2016-12-05 19:00:38.636000+00:00,31,A_Pending,30,1,True
Application_982705891,2016-02-12 18:44:27.135000+00:00,45,A_Pending,44,1,True
Application_982782738,2016-11-21 08:23:27.456000+00:00,24,A_Pending,23,1,True
Application_982813856,2016-11-21 23:09:18.353000+00:00,23,A_Cancelled,21,0,True
Application_982963488,2016-09-24 12:02:24.975000+00:00,24,A_Pending,23,1,True
Application_983031085,2016-10-11 18:17:02.606000+00:00,37,A_Pending,36,1,True
Application_983073417,2016-12-08 18:14:04.098000+00:00,43,A_Denied,40,0,True
Application_983083464,2016-10-11 18:40:52.688000+00:00,67,A_Pending,66,1,True
Application_98317513,2016-04-23 13:44:03.746000+00:00,46,A_Pending,45,1,True
Application_983226435,2016-02-12 14:19:16.447000+00:00,29,A_Denied,27,0,True
Application_983328214,2016-03-19 10:36:03.545000+00:00,26,A_Pending,25,1,True
Application_983336218,2016-07-15 14:10:47.715000+00:00,60,A_Pending,58,1,True
Application_983392205,2016-01-05 20:18:13.813000+00:00,97,A_Pending,95,1,True
Application_983471579,2016-03-14 10:50:08.209000+00:00,31,A_Pending,30,1,True
Application_983527429,2016-11-28 13:23:35.103000+00:00,19,A_Denied,17,0,True
Application_983529201,2016-07-09 13:53:11.627000+00:00,28,A_Pending,26,1,True
Application_983570658,2016-08-30 14:15:15.141000+00:00,27,A_Pending,26,1,True
Application_983620351,2016-10-26 16:56:54.988000+00:00,28,A_Pending,27,1,True
Application_983707848,2016-06-08 15:47:44.603000+00:00,31,A_Pending,30,1,True
Application_983709263,2016-05-03 10:02:10.454000+00:00,25,A_Cancelled,23,0,True
Application_983760603,2016-11-07 14:05:19.752000+00:00,26,A_Cancelled,22,0,True
Application_983797173,2016-02-05 12:50:36.609000+00:00,39,A_Pending,38,1,True
Application_983875383,2016-05-25 19:39:53.289000+00:00,40,A_Cancelled,36,0,True
Application_983991635,2016-06-29 10:29:15.140000+00:00,62,A_Pending,60,1,True
Application_984016687,2016-08-01 10:52:32.358000+00:00,25,A_Cancelled,22,0,True
Application_984139021,2016-09-10 08:42:31.730000+00:00,39,A_Pending,38,1,True
Application_984170071,2016-09-26 14:12:43.613000+00:00,28,A_Denied,26,0,True
Application_984201328,2016-07-06 06:41:44.563000+00:00,49,A_Pending,48,1,True
Application_984284284,2016-05-23 14:04:53.899000+00:00,148,A_Pending,146,1,True
Application_984330666,2016-08-28 11:19:53.243000+00:00,39,A_Pending,38,1,True
Application_984468844,2016-06-15 17:01:49.864000+00:00,35,A_Pending,34,1,True
Application_984488973,2016-01-13 14:08:45.792000+00:00,29,A_Cancelled,27,0,True
Application_984607251,2016-03-07 08:36:52.755000+00:00,19,A_Cancelled,17,0,True
Application_984610823,2016-03-30 14:52:51.093000+00:00,38,A_Pending,37,1,True
Application_984637042,2016-11-16 22:08:43.608000+00:00,57,A_Pending,56,1,True
Application_984757556,2016-04-19 08:08:34.444000+00:00,40,A_Pending,39,1,True
Application_98481559,2016-12-24 11:54:08.387000+00:00,42,A_Pending,40,1,True
Application_984955968,2016-03-11 09:05:19.461000+00:00,65,A_Pending,63,1,True
Application_985017248,2016-09-23 12:58:47.226000+00:00,45,A_Pending,43,1,True
Application_985110357,2016-09-25 21:30:16.573000+00:00,26,A_Cancelled,24,0,True
Application_985118256,2016-06-10 20:37:55.172000+00:00,49,A_Pending,48,1,True
Application_985160394,2016-11-13 19:41:52.468000+00:00,54,A_Cancelled,51,0,True
Application_985184981,2016-11-17 10:30:20.730000+00:00,25,A_Cancelled,23,0,True
Application_985225649,2016-05-10 10:37:23.884000+00:00,20,A_Cancelled,18,0,True
Application_985292519,2016-03-14 09:44:05.705000+00:00,22,A_Cancelled,20,0,True
Application_985308288,2016-06-29 11:57:49.945000+00:00,25,A_Cancelled,22,0,True
Application_985369976,2016-07-31 08:43:10.288000+00:00,21,A_Cancelled,19,0,True
Application_9854615,2016-09-21 10:02:05.387000+00:00,26,A_Pending,25,1,True
Application_985494596,2016-09-09 11:37:39.656000+00:00,57,A_Pending,56,1,True
Application_985500017,2016-06-24 09:50:06.728000+00:00,28,A_Cancelled,25,0,True
Application_985568475,2016-01-26 00:04:54.506000+00:00,62,A_Pending,59,1,True
Application_985631534,2016-02-08 19:45:52.027000+00:00,19,A_Cancelled,17,0,True
Application_985641293,2016-06-22 09:46:41.802000+00:00,30,A_Pending,29,1,True
Application_985915578,2016-01-12 21:19:39.484000+00:00,35,A_Pending,34,1,True
Application_985917358,2016-09-08 10:12:18.234000+00:00,48,A_Pending,45,1,True
Application_985988163,2016-07-08 07:15:08.947000+00:00,54,A_Pending,53,1,True
Application_986145091,2016-01-20 18:39:31.205000+00:00,35,A_Pending,34,1,True
Application_986170161,2016-06-05 19:24:04.684000+00:00,21,A_Cancelled,19,0,True
Application_986254709,2016-04-20 14:28:58.024000+00:00,30,A_Denied,28,0,True
Application_986376341,2016-02-10 16:57:04.076000+00:00,25,A_Cancelled,23,0,True
Application_986424089,2016-04-11 14:54:41.805000+00:00,63,A_Pending,61,1,True
Application_986440732,2016-08-17 20:05:23.324000+00:00,21,A_Cancelled,19,0,True
Application_98646672,2016-06-08 15:32:30.528000+00:00,60,A_Pending,59,1,True
Application_986494814,2016-09-30 17:48:32.535000+00:00,58,A_Pending,57,1,True
Application_986570206,2016-04-09 12:28:26.597000+00:00,59,A_Pending,58,1,True
Application_986694126,2016-05-20 08:16:17.738000+00:00,79,A_Pending,77,1,True
Application_986699520,2016-02-19 15:52:07.463000+00:00,50,A_Pending,49,1,True
Application_98684084,2016-09-10 08:11:22.577000+00:00,25,A_Denied,23,0,True
Application_987027820,2016-03-16 12:58:13.732000+00:00,24,A_Pending,23,1,True
Application_987038050,2016-09-23 13:46:13.007000+00:00,25,A_Cancelled,23,0,True
